node,name_1,name_2,subsystem
3335,TTDCPT2,TTDCPT2,FATTY ACID OXIDATION
3336,TYMSULT,TYMSULT,TYROSINE METABOLISM
3337,TYR3MO2,TYR3MO2,TYROSINE METABOLISM
3338,TYRCBOX,TYRCBOX,TYROSINE METABOLISM
3339,TYRt,TYRt,"TRANSPORT, EXTRACELLULAR"
3340,UAG2EMA,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),AMINOSUGAR METABOLISM
3341,UAGDP,UDP-N-acetylglucosamine diphosphorylase,AMINOSUGAR METABOLISM
3342,UDPGALtg,UDPGALtg,"TRANSPORT, GOLGI APPARATUS"
3343,UDPGD,UDPglucose 6-dehydrogenase,STARCH AND SUCROSE METABOLISM
3344,UGALGTg,UGALGTg,GALACTOSE METABOLISM
3345,UGALNACtg,UGALNACtg,"TRANSPORT, GOLGI APPARATUS"
3346,UGLT,UDPglucose--hexose-1-phosphate uridylyltransferase,GALACTOSE METABOLISM
3347,UPP3S,Uroporphyrinogen-III synthase,HEME SYNTHESIS
3348,UPPDC1,Uroporphyrinogen decarboxylase (uroporphyrinogen III),HEME SYNTHESIS
3349,UPPN,UPPN,PYRIMIDINE CATABOLISM
3350,UREAt5,UREAt5,"TRANSPORT, EXTRACELLULAR"
3351,UREAtm,UREAtm,UREA CYCLE
3352,URIt,URIt,"TRANSPORT, EXTRACELLULAR"
3353,URIt5,URIt5,"TRANSPORT, EXTRACELLULAR"
3354,VALTA,Valine transaminase,"VALINE, LEUCINE, AND ISOLEUCINE METABOLISM"
3355,VLCS2p,VLCS2p,BILE ACID SYNTHESIS
3356,VLCSp,VLCSp,BILE ACID SYNTHESIS
3357,XANDp,XANDp,PURINE CATABOLISM
3358,XAO2x,XAO2x,PURINE CATABOLISM
3359,XAOx,XAOx,PURINE CATABOLISM
3360,XYLK,Xylulokinase,PENTOSE PHOSPHATE PATHWAY
3361,XYLUR,XYLUR,PENTOSE PHOSPHATE PATHWAY
3362,CLFORtex2,CLFORtex2,"TRANSPORT, EXTRACELLULAR"
3363,GALt4_2,GALt4 2,"TRANSPORT, EXTRACELLULAR"
3364,NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),NAD METABOLISM
3365,SO4t4_3,SO4t4 3,"TRANSPORT, EXTRACELLULAR"
3366,B3GNT38g_cho,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3, Golgi apparatus",N-GLYCAN BIOSYNTHESIS
3367,C14STRr,C14STRr,CHOLESTEROL METABOLISM
3368,LALDD,LALDD,PYRUVATE METABOLISM
3369,SPMS,Spermidine synthase,UREA CYCLE
3370,SSALxm,SSALxm,GLUTAMATE METABOLISM
3371,MACACI,Maleylacetoacetate isomerase,TYROSINE METABOLISM
3372,SPTix,SPTix,"GLYCINE, SERINE, AND THREONINE METABOLISM"
3373,5MTHFt2,5MTHFt2,"TRANSPORT, EXTRACELLULAR"
3374,ACHVESSEC,ACHVESSEC,"TRANSPORT, EXTRACELLULAR"
3375,ADRNLPVESSEC,ADRNLPVESSEC,"TRANSPORT, EXTRACELLULAR"
3376,ASPGLUm,ASPGLUm,"TRANSPORT, MITOCHONDRIAL"
3377,BALAVECSEC,BALAVECSEC,"TRANSPORT, EXTRACELLULAR"
3378,BAAT4x_cho,Bile acid Coenzyme A: amino acid N-acyltransferase,BILE ACID SYNTHESIS
3379,CAATPS,CAATPS,"TRANSPORT, EXTRACELLULAR"
3380,CLOHtex2,CLOHtex2,"TRANSPORT, EXTRACELLULAR"
3381,DOPAVESSEC,DOPAVESSEC,"TRANSPORT, EXTRACELLULAR"
3382,FOLt2,FOLt2,"TRANSPORT, EXTRACELLULAR"
3383,FPGS,FPGS,FOLATE METABOLISM
3384,FPGS4,FPGS4,FOLATE METABOLISM
3385,FPGS4m,FPGS4m,FOLATE METABOLISM
3386,FPGS7,FPGS7,FOLATE METABOLISM
3387,FPGS7m,FPGS7m,FOLATE METABOLISM
3388,FPGSm,FPGSm,FOLATE METABOLISM
3389,GABAVESSEC,GABAVESSEC,"TRANSPORT, EXTRACELLULAR"
3390,GLYVESSEC,GLYVESSEC,"TRANSPORT, EXTRACELLULAR"
3391,NRPPHRVESSEC,NRPPHRVESSEC,"TRANSPORT, EXTRACELLULAR"
3392,PYRt2m,Pyruvate mitochondrial transport via proton symport,"TRANSPORT, MITOCHONDRIAL"
3393,THFt2,THFt2,"TRANSPORT, EXTRACELLULAR"
3394,ALR,ALR,"GLYCINE, SERINE, AND THREONINE METABOLISM"
3395,LNS14DMr,LNS14DMr,CHOLESTEROL METABOLISM
3396,HMGCOARx,HMGCOARx,CHOLESTEROL METABOLISM
3397,C160CRNt,C160CRNt,FATTY ACID OXIDATION
3398,C161CRN2t,C161CRN2t,FATTY ACID OXIDATION
3399,C161CRNt,C161CRNt,FATTY ACID OXIDATION
3400,C180CRNt,C180CRNt,FATTY ACID OXIDATION
3401,C181CRNt,C181CRNt,FATTY ACID OXIDATION
3402,C181CPT1,C181CPT1,FATTY ACID OXIDATION
3403,C181CPT2,C181CPT2,FATTY ACID OXIDATION
3404,ACRNtm,O acetylcarnintine transport into mitochondria via diffusion,"TRANSPORT, MITOCHONDRIAL"
3405,ELAIDCRNt,ELAIDCRNt,FATTY ACID OXIDATION
3406,LNELDCCRNt,LNELDCCRNt,FATTY ACID OXIDATION
3407,TMNDNCCRNt,TMNDNCCRNt,FATTY ACID OXIDATION
3408,TTDCRNt,TTDCRNt,FATTY ACID OXIDATION
3409,NOS2,NOS2,ARGININE AND PROLINE METABOLISM
3410,DOPABMO,DOPABMO,TYROSINE METABOLISM
3411,FE3R2e,FE3R2e,HEME SYNTHESIS
3412,PSERT,Phosphoserine transaminase,"GLYCINE, SERINE, ALANINE AND THREONINE METABOLISM"
3413,PSP_L,Phosphoserine phosphatase (L-serine),"GLYCINE, SERINE, ALANINE AND THREONINE METABOLISM"
3414,SCP2x_cho,Peroxisomal thiolase 2,BILE ACID SYNTHESIS
3415,DOLDPPer,"Dolichyl-diphosphate phosphohydrolase, human (CHO)",N-GLYCAN BIOSYNTHESIS
3416,UDPDOLPT_cho,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (CHO),N-GLYCAN BIOSYNTHESIS
3417,GLCNACPT_cho,UDP-GlcNAc:dolichol-phosphate GlcNAc phosphotransferase (CHO),N-GLYCAN BIOSYNTHESIS
3418,RTOTALCRNCPT1,RTOTALCRNCPT1,FATTY ACID OXIDATION
3419,RTOTALCRNCPT2,RTOTALCRNCPT2,FATTY ACID OXIDATION
3420,RTOTALCRNt,RTOTALCRNt,FATTY ACID OXIDATION
3421,LPS2e_cho,"Lipase, extracellular",FATTY ACID OXIDATION
3422,LPS3e_cho,"Lipase, extracellular",FATTY ACID OXIDATION
3423,PETOHMr_cho,Phosphatidylethanolamine N-methyltransferase,GLYCEROPHOSPHOLIPID METABOLISM
3424,PSDm_cho,Phosphatidylserine decarboxylase,GLYCEROPHOSPHOLIPID METABOLISM
3425,PGI,Glucose-6-phosphate isomerase,GLYCOLYSIS/GLUCONEOGENESIS
3426,GND,Phosphogluconate dehydrogenase,PENTOSE PHOSPHATE PATHWAY
3427,ACCOAtr,ACCOAtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3428,UDPGLDCg,UDPGLDCg,NUCLEOTIDE SUGAR METABOLISM
3429,MCDp,MCDp,FATTY ACID OXIDATION
3430,Uritm,Uritm,"TRANSPORT, MITOCHONDRIAL"
3431,BUP2,BUP2,PYRIMIDINE CATABOLISM
3432,EX_cpppg1_e,Exchange of CoproporphyrinogenI,Extracellular exchange
3433,r0774,Uroporphyrinogen I carboxy-lyase Porphyrin and chlorophyll metabolism EC:4.1.1.37,UNASSIGNED
3434,EX_wharachd_e,20-hydroxy-arachidonate exchange,Extracellular exchange
3435,r2236,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
3436,r2237,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
3437,r2238,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"TRANSPORT, EXTRACELLULAR"
3438,r2315,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2,"TRANSPORT, EXTRACELLULAR"
3439,r2346,Organic anion transporter 5 Utilized transport,"TRANSPORT, EXTRACELLULAR"
3440,EX_12HPET_e,12(S)-HPETE(1-) exchange,Extracellular exchange
3441,RE3520C,RE3520,ARACHIDONIC ACID METABOLISM
3442,RE3520E,RE3520,ARACHIDONIC ACID METABOLISM
3443,RE3520M,RE3520,ARACHIDONIC ACID METABOLISM
3444,RE3520N,RE3520,ARACHIDONIC ACID METABOLISM
3445,RE1628C,RE1628,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
3446,RE1632C,RE1632,ANDROGEN AND ESTROGEN SYNTHESIS AND METABOLISM
3447,r1527,ATP-binding Cassette (ABC) TCDB:3.A.1.211.1,"TRANSPORT, EXTRACELLULAR"
3448,RE3490C,RE3490,EICOSANOID METABOLISM
3449,RE0572N,RE0572,FATTY ACID SYNTHESIS
3450,RE0573N,RE0573,FATTY ACID SYNTHESIS
3451,RE3236C,RE3236,FATTY ACID SYNTHESIS
3452,RE3236R,RE3236,FATTY ACID SYNTHESIS
3453,RE2974N,RE2974,PHOSPHATIDYLINOSITOL PHOSPHATE METABOLISM
3454,EX_ddca_e,Dodecanoate (n-C12:0) exchange,Extracellular exchange
3455,r1528,ATP-binding Cassette (ABC) TCDB:3.A.1.211.1,"TRANSPORT, EXTRACELLULAR"
3456,r2444,Proposed Fatty Acid Transporter (FAT) TCDB:4.C.1.1.5,"TRANSPORT, EXTRACELLULAR"
3457,r0636,Octanoyl-CoA:L-carnitine O-octanoyltransferase EC:2.3.1.137,FATTY ACID OXIDATION
3458,r0637,Octanoyl-CoA:L-carnitine O-octanoyltransferase EC:2.3.1.137,FATTY ACID OXIDATION
3459,r0997,COT Facilitated diffusion,"TRANSPORT, PEROXISOMAL"
3460,RE3076X,RE3076,FATTY ACID OXIDATION
3461,RE3485C,RE3485,EICOSANOID METABOLISM
3462,RE3488C,RE3488,EICOSANOID METABOLISM
3463,RE3488X,RE3488,EICOSANOID METABOLISM
3464,RE2078M,RE2078,EICOSANOID METABOLISM
3465,RE3011R,RE3011,EICOSANOID METABOLISM
3466,RE3014C,RE3014,EICOSANOID METABOLISM
3467,RE3239C,RE3239,FATTY ACID SYNTHESIS
3468,RE2112C,RE2112,BILE ACID SYNTHESIS
3469,RE2635C,RE2635,BILE ACID SYNTHESIS
3470,RE2635R,RE2635,BILE ACID SYNTHESIS
3471,RE2636C,RE2636,BILE ACID SYNTHESIS
3472,RE3237C,RE3237,FATTY ACID SYNTHESIS
3473,ARTFR33_cho,R group artificial flux,R GROUP SYNTHESIS
3474,ARTFR43_cho,R group artificial flux,R GROUP SYNTHESIS
3475,P450LTB4r,P450LTB4r,EICOSANOID METABOLISM
3476,RE3016R,RE3016,EICOSANOID METABOLISM
3477,RE2382C,RE2382,VITAMIN E METABOLISM
3478,RE2948C,RE2948,VITAMIN E METABOLISM
3479,ACOAO4p,Acyl CoA oxidase  decanoyl CoA   peroxisomal,FATTY ACID OXIDATION
3480,ECOAH4_1,(S)-Hydroxydecanoyl-CoA hydro-lyase,FATTY ACID OXIDATION
3481,HACD4_1,(S)-hydroxydecanoyl-CoA:NAD oxidoreductase,FATTY ACID OXIDATION
3482,ECOAH4m,Enoyl-CoA hydratase (C10:0),FATTY ACID OXIDATION
3483,ECOAH5m,Enoyl-CoA hydratase (C12:0),FATTY ACID OXIDATION
3484,RE3144C,RE3144,VITAMIN D METABOLISM
3485,r1468,Postulated transport reaction,"TRANSPORT, MITOCHONDRIAL"
3486,r1487,EC:6.2.1.3,FATTY ACID OXIDATION
3487,RE3241C,RE3241,FATTY ACID SYNTHESIS
3488,r0444,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,FATTY ACID OXIDATION
3489,r1000,Facilitated diffusion,"TRANSPORT, ENDOPLASMIC RETICULAR"
3490,RE2410C,RE2410,CHOLESTEROL METABOLISM
3491,r0438,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,FATTY ACID OXIDATION
3492,r0440,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,FATTY ACID OXIDATION
3493,r1002,Facilitated diffusion,"TRANSPORT, ENDOPLASMIC RETICULAR"
3494,r1003,Facilitated diffusion,"TRANSPORT, PEROXISOMAL"
3495,r0720,(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase Fatty acid elongation in mitochondria / Fatty acid metabolism EC:4.2.1.17,FATTY ACID OXIDATION
3496,RE3110C,RE3110,FATTY ACID OXIDATION
3497,RE3120C,RE3120,FATTY ACID OXIDATION
3498,RE3106C,RE3106,FATTY ACID OXIDATION
3499,RE3170C,RE3170,FATTY ACID OXIDATION
3500,RE3119C,RE3119,FATTY ACID OXIDATION
3501,RE3124C,RE3124,FATTY ACID OXIDATION
3502,EX_ttdcrn_e,Exchange reaction for myristoyl carnitine,Extracellular exchange
3503,TDCRNe,Transport of myristoyl carnitine into extra cellular space,EXCHANGE
3504,ARTFR51_cho,R group artificial flux,R GROUP SYNTHESIS
3505,LGNCCOAtcx,Transport of lignocericyl coenzyme A from cytosol to peroxisome.,EXCHANGE
3506,LGNCCOAtx,LGNCCOAtx,"TRANSPORT, PEROXISOMAL"
3507,RE0576C,RE0576,FATTY ACID SYNTHESIS
3508,r1367,Vesicular transport,"TRANSPORT, LYSOSOMAL"
3509,r1368,Vesicular transport,"TRANSPORT, LYSOSOMAL"
3510,r2515,Utilized transport,"TRANSPORT, ENDOPLASMIC RETICULAR"
3511,10FTHF5GLUtl,10FTHF5GLUtl,"TRANSPORT, LYSOSOMAL"
3512,10FTHF5GLUtm,10FTHF5GLUtm,"TRANSPORT, MITOCHONDRIAL"
3513,10FTHF6GLUtl,10FTHF6GLUtl,"TRANSPORT, LYSOSOMAL"
3514,10FTHF6GLUtm,10FTHF6GLUtm,"TRANSPORT, MITOCHONDRIAL"
3515,10FTHF7GLUtl,10FTHF7GLUtl,"TRANSPORT, LYSOSOMAL"
3516,10FTHF7GLUtm,10FTHF7GLUtm,"TRANSPORT, MITOCHONDRIAL"
3517,10FTHFtl,10FTHFtl,"TRANSPORT, LYSOSOMAL"
3518,10FTHFtm,10FTHFtm,"TRANSPORT, MITOCHONDRIAL"
3519,11DOCRTSLtm,11DOCRTSLtm,"TRANSPORT, MITOCHONDRIAL"
3520,11DOCRTSLtr,11DOCRTSLtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3521,11DOCRTSTRNtm,11DOCRTSTRNtm,"TRANSPORT, MITOCHONDRIAL"
3522,11DOCRTSTRNtr,11DOCRTSTRNtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3523,1a_24_25VITD2Hm,"1a,24,25VITD2Hm",VITAMIN D METABOLISM
3524,1a_24_25VITD3Hm,"1a,24,25VITD3Hm",VITAMIN D METABOLISM
3525,1a_25VITD2Hm,"1a,25VITD2Hm",VITAMIN D METABOLISM
3526,1a_25VITD3Hm,"1a,25VITD3Hm",VITAMIN D METABOLISM
3527,1a25DHVITD3TRn,"Tanslocation of 1-alpha,25-Dihydroxyvitamin D3 to nucleus","TRANSPORT, NUCLEAR"
3528,1MNCAMti,1MNCAMti,"TRANSPORT, EXTRACELLULAR"
3529,1PPDCRp,1PPDCRp,LYSINE METABOLISM
3530,24_25DHVITD2t,"24,25DHVITD2t","TRANSPORT, EXTRACELLULAR"
3531,24_25DHVITD2tm,"24,25DHVITD2tm","TRANSPORT, MITOCHONDRIAL"
3532,24_25DHVITD3t,"24,25DHVITD3t","TRANSPORT, EXTRACELLULAR"
3533,24_25DHVITD3tm,"24,25DHVITD3tm","TRANSPORT, MITOCHONDRIAL"
3534,24NPHte,24NPHte,"TRANSPORT, EXTRACELLULAR"
3535,25HVITD2t,25HVITD2t,"TRANSPORT, EXTRACELLULAR"
3536,25HVITD2tm,25HVITD2tm,"TRANSPORT, MITOCHONDRIAL"
3537,25HVITD3t,25HVITD3t,"TRANSPORT, EXTRACELLULAR"
3538,25HVITD3tm,25HVITD3tm,"TRANSPORT, MITOCHONDRIAL"
3539,2AMACSULT,2AMACSULT,METHIONINE AND CYSTEINE METABOLISM
3540,2DR1PP,2DR1PP,PYRIMIDINE CATABOLISM
3541,2MB2COAc,Transport of 2-methylcrotonoyl-CoA into cytosol,EXCHANGE
3542,2MCITt,2MCITt,"TRANSPORT, EXTRACELLULAR"
3543,34DHOXPEGt,34DHOXPEGt,"TRANSPORT, EXTRACELLULAR"
3544,34DHPHELAT1tc,"Transport of 3,4-Dihydroxy-L-phenylalanine by LAT1 in association with 4F2hc, across the apical surface of the memebranes.",EXCHANGE
3545,34HPLFM,3  4 hydroxyphenyl  lactate formation,UBIQUINONE SYNTHESIS
3546,34HPPte,Transport of 3-(4-hydroxyphenyl)pyruvate,"TRANSPORT, EXTRACELLULAR"
3547,35CGMPtn,35CGMPtn,"TRANSPORT, NUCLEAR"
3548,3AIB_Dtm,Transport of 3aib D into mitochondria,"TRANSPORT, MITOCHONDRIAL"
3549,3AIBt,3AIBt,"TRANSPORT, EXTRACELLULAR"
3550,3AIBtm,3AIBtm,"TRANSPORT, MITOCHONDRIAL"
3551,3DPHBH1,3DPHBH1,UBIQUINONE SYNTHESIS
3552,3DPHBH2,3DPHBH2,UBIQUINONE SYNTHESIS
3553,3HBCOARc,Transport of (R)-3-hydroxybutanoyl-CoA into cytosol,EXCHANGE
3554,3MLDAt,3MLDAt,"TRANSPORT, EXTRACELLULAR"
3555,3MOBt2im,3MOBt2im,"TRANSPORT, MITOCHONDRIAL"
3556,3MOBte,Transport of 3-methyl-2-oxobutanoate,"TRANSPORT, EXTRACELLULAR"
3557,3MOPt2im,3MOPt2im,"TRANSPORT, MITOCHONDRIAL"
3558,3MOPt,3mop reversible trasport,"TRANSPORT, EXTRACELLULAR"
3559,3SALAOX,3SALAOX,TAURINE AND HYPOTAURINE METABOLISM
3560,3SPYRSP,3SPYRSP,METHIONINE AND CYSTEINE METABOLISM
3561,3SPYRSPm,3SPYRSPm,METHIONINE AND CYSTEINE METABOLISM
3562,4ABUTtcn,Transport of GABA,"TRANSPORT, NUCLEAR"
3563,4ABUTtm,4 aminobutanoate mitochondrial transport via diffusion,"TRANSPORT, MITOCHONDRIAL"
3564,4HBZCOAFm,4 hydroxybenzoyl CoA formation,UBIQUINONE SYNTHESIS
3565,4HBZFm,4 hydroxybenzoate formation,UBIQUINONE SYNTHESIS
3566,4HDEBRISOQUINEte,4HDEBRISOQUINEte,"TRANSPORT, EXTRACELLULAR"
3567,4HPRO_LTte,Transport of trans-4-hydroxy-L-proline,"TRANSPORT, EXTRACELLULAR"
3568,4MOPt2im,4MOPt2im,"TRANSPORT, MITOCHONDRIAL"
3569,4MOPte,Transport of 4-methyl-2-oxopentanoate,"TRANSPORT, EXTRACELLULAR"
3570,4MPTNLte,4MPTNLte,"TRANSPORT, EXTRACELLULAR"
3571,4MPTNLtm,4MPTNLtm,"TRANSPORT, MITOCHONDRIAL"
3572,4MPTNLtr,4MPTNLtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3573,4MTOLBUTAMIDEte,4MTOLBUTAMIDEte,"TRANSPORT, EXTRACELLULAR"
3574,4NPHSFte,4NPHSFte,"TRANSPORT, EXTRACELLULAR"
3575,4NPHte,4NPHte,"TRANSPORT, EXTRACELLULAR"
3576,4OHPROIMINOtc,Transport of L-OH-Proline by the apical IMINO amino acid transporters in kidney and intestine,EXCHANGE
3577,4PYRDX,4PYRDX,"TRANSPORT, EXTRACELLULAR"
3578,5ADTSTSTERONEGLCtr,5ADTSTSTERONEGLCtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3579,5ADTSTSTERONESte,5ADTSTSTERONESte,"TRANSPORT, EXTRACELLULAR"
3580,5ADTSTSTERONEte,5ADTSTSTERONEte,"TRANSPORT, EXTRACELLULAR"
3581,5ADTSTSTERONEtr,5ADTSTSTERONEtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3582,5AOPtm,5 Aminolevulinate mitochondrial transport,HEME SYNTHESIS
3583,5DHFtl,5DHFtl,"TRANSPORT, LYSOSOMAL"
3584,5HOMEPRAZOLEte,5HOMEPRAZOLEte,"TRANSPORT, EXTRACELLULAR"
3585,5MTAte,Transport of 5-S-methyl-5-thioadenosine,"TRANSPORT, EXTRACELLULAR"
3586,5OXPROt,Transport of 5-oxoprolinate,"TRANSPORT, EXTRACELLULAR"
3587,5THFtl,5THFtl,"TRANSPORT, LYSOSOMAL"
3588,5THFtm,5THFtm,"TRANSPORT, MITOCHONDRIAL"
3589,6DHFtl,6DHFtl,"TRANSPORT, LYSOSOMAL"
3590,6DHFtm,6DHFtm,"TRANSPORT, MITOCHONDRIAL"
3591,6HTSTSTERONEte,6HTSTSTERONEte,"TRANSPORT, EXTRACELLULAR"
3592,6HTSTSTERONEtr,6HTSTSTERONEtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3593,6THFtl,6THFtl,"TRANSPORT, LYSOSOMAL"
3594,6THFtm,6THFtm,"TRANSPORT, MITOCHONDRIAL"
3595,7DHCHSTEROLtr,7DHCHSTEROLtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3596,7DHFtl,7DHFtl,"TRANSPORT, LYSOSOMAL"
3597,7DHFtm,7DHFtm,"TRANSPORT, MITOCHONDRIAL"
3598,7THFtl,7THFtl,"TRANSPORT, LYSOSOMAL"
3599,7THFtm,7THFtm,"TRANSPORT, MITOCHONDRIAL"
3600,AACTtm,AACTtm,"TRANSPORT, MITOCHONDRIAL"
3601,ABTD,ABTD,PENTOSE PHOSPHATE PATHWAY
3602,ABTti,ABTti,"TRANSPORT, EXTRACELLULAR"
3603,ACACtx,ACACtx,"TRANSPORT, PEROXISOMAL"
3604,ACALDt,Acetaldehyde reversible transport,"TRANSPORT, EXTRACELLULAR"
3605,ACALDtm,Acetaldehyde mitochondrial diffusion,"TRANSPORT, MITOCHONDRIAL"
3606,ACALDtr,ACALDtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3607,ACALDtx,ACALDtx,"TRANSPORT, PEROXISOMAL"
3608,ACCOAtn,Acetyl CoA transport  nuclear,"TRANSPORT, NUCLEAR"
3609,ACGAGBSIDEtg_cho,Acgagbside hs intracellular transport,"TRANSPORT, GOLGI APPARATUS"
3610,ACGAGBSIDEtl_cho,Acgagbside hs intracellular transport,"TRANSPORT, LYSOSOMAL"
3611,ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte_cho,Blood group intracellular transport,"TRANSPORT, EXTRACELLULAR"
3612,ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg_cho,Blood group intracellular transport,"TRANSPORT, GOLGI APPARATUS"
3613,ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_cho,Blood group intracellular transport,"TRANSPORT, EXTRACELLULAR"
3614,ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_cho,Blood group intracellular transport,"TRANSPORT, GOLGI APPARATUS"
3615,ACGALK2,ACGALK2,AMINOSUGAR METABOLISM
3616,ACGALtly,ACGALtly,"TRANSPORT, LYSOSOMAL"
3617,ACGAMtly,ACGAMtly,"TRANSPORT, LYSOSOMAL"
3618,ACGBGBSIDEtg_cho,Acgbgbside hs intracellular transport,"TRANSPORT, GOLGI APPARATUS"
3619,ACGBGBSIDEtl_cho,Acgbgbside hs intracellular transport,"TRANSPORT, LYSOSOMAL"
3620,ACHtn,ACHtn,"TRANSPORT, NUCLEAR"
3621,ACN13ACNGALGBSIDEte_cho,Acn13acngalgbside hs transport,"TRANSPORT, EXTRACELLULAR"
3622,ACN13ACNGALGBSIDEtg_cho,Acn13acngalgbside hs intracellular transport,"TRANSPORT, GOLGI APPARATUS"
3623,ACN23ACNGALGBSIDEte_cho,Acn23acngalgbside transport,"TRANSPORT, EXTRACELLULAR"
3624,ACN23ACNGALGBSIDEtg_cho,Acn23acngalgbside intracellular transport,"TRANSPORT, GOLGI APPARATUS"
3625,ACNACNGAL14ACGLCGALGLUSIDEte_cho,Blood group intracellular transport,"TRANSPORT, EXTRACELLULAR"
3626,ACNACNGAL14ACGLCGALGLUSIDEtg_cho,Blood group intracellular transport,"TRANSPORT, GOLGI APPARATUS"
3627,ACNACNGALGBSIDEte_cho,Acnacngalgbside hs transport,"TRANSPORT, EXTRACELLULAR"
3628,ACNACNGALGBSIDEtg_cho,Acnacngalgbside hs intracellular transport,"TRANSPORT, GOLGI APPARATUS"
3629,ACNAMtn,ACNAMtn,"TRANSPORT, NUCLEAR"
3630,ACNGALACGLCGAL14ACGLCGALGLUSIDEte_cho,Blood group intracellular transport,"TRANSPORT, EXTRACELLULAR"
3631,ACNGALACGLCGAL14ACGLCGALGLUSIDEtg_cho,Blood group intracellular transport,"TRANSPORT, GOLGI APPARATUS"
3632,ACtg,ACtg,"TRANSPORT, GOLGI APPARATUS"
3633,ADCim,ADCim,PROPANOATE METABOLISM
3634,ADHAPtx_cho,Intracellular transport (peroxisome),"TRANSPORT, PEROXISOMAL"
3635,ADNK1m,ADNK1m,NUCLEOTIDE INTERCONVERSION
3636,ADNK3,ADNK3,PURINE SYNTHESIS
3637,ADNK4,ADNK4,PURINE SYNTHESIS
3638,ADPACDAc,Activation of adipic acid for formation of adipoyl carnitine,EXCHANGE
3639,ADPACTD,Transport into cytosol (diffusion),EXCHANGE
3640,ADPCOACROT,Production of adipoyl carnitine,EXCHANGE
3641,ADPCOAPTE,Thioesterification of adipoyl coA for release into cytosol,EXCHANGE
3642,ADPtx,ADPtx,"TRANSPORT, PEROXISOMAL"
3643,ADRNCOAtx,ADRNCOAtx,"TRANSPORT, PEROXISOMAL"
3644,ADRNt,ADRNt,"TRANSPORT, EXTRACELLULAR"
3645,AFLATOXINte,AFLATOXINte,"TRANSPORT, EXTRACELLULAR"
3646,AGLPC_cho,Alkyl acylglycerol phosphocholine transferase,GLYCEROPHOSPHOLIPID METABOLISM
3647,AGLPED_cho,Alkyl acyl glycerophosphoethanolamine desaturase,GLYCEROPHOSPHOLIPID METABOLISM
3648,AGLPET_cho,Alkyl acylglycerol phosphoethanolamine transferase,GLYCEROPHOSPHOLIPID METABOLISM
3649,AGLPH_cho,Alkyl glycerol phosphate hydrolase,GLYCEROPHOSPHOLIPID METABOLISM
3650,AGLPR_cho,Alkyl glycerol phosphate reductase,GLYCEROPHOSPHOLIPID METABOLISM
3651,AGLPT_cho,Alkyl glycerol phosphate acyltransferase,GLYCEROPHOSPHOLIPID METABOLISM
3652,AGPex_cho,Alkyl glycerol phosphate transport,"TRANSPORT, PEROXISOMAL"
3653,AHANDROSTANGLCtr,AHANDROSTANGLCtr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3654,AHCYStd,Diffusion of S-Adenosyl-L-homocysteine,"TRANSPORT, MITOCHONDRIAL"
3655,AHCYSte,Transport of S-adenosyl-L-homocysteine,"TRANSPORT, EXTRACELLULAR"
3656,AHCYStn,AHCYStn,"TRANSPORT, NUCLEAR"
3657,AHCYStr,AHCYStr,"TRANSPORT, ENDOPLASMIC RETICULAR"
3658,AICARte,Transport of 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(2-),"TRANSPORT, EXTRACELLULAR"
3659,AK2LGCHOLt_cho,1-alkyl 2-acylglycerol 3-phosphocholine transport,"TRANSPORT, EXTRACELLULAR"
3660,AKGtp,AKG transporter  peroxisome,"TRANSPORT, PEROXISOMAL"
